age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
35,services,married,secondary,no,5029,yes,yes,unknown,2,jun,369,2,-1,0,unknown,no
37,technician,married,secondary,no,410,yes,yes,unknown,2,jun,317,6,-1,0,unknown,no
35,management,single,tertiary,no,0,yes,no,unknown,2,jun,184,1,-1,0,unknown,no
33,technician,single,secondary,no,77,yes,yes,unknown,2,jun,354,1,-1,0,unknown,no
46,services,married,secondary,no,4780,yes,no,unknown,2,jun,105,3,-1,0,unknown,no
30,blue-collar,married,secondary,no,579,yes,yes,unknown,2,jun,381,2,-1,0,unknown,no
55,blue-collar,single,primary,no,1187,yes,no,unknown,2,jun,193,2,-1,0,unknown,no
31,technician,married,tertiary,no,15,no,no,unknown,2,jun,389,1,-1,0,unknown,no
37,blue-collar,married,secondary,no,489,yes,no,unknown,2,jun,24,1,-1,0,unknown,no
56,retired,married,secondary,no,-1,yes,no,unknown,2,jun,45,1,-1,0,unknown,no
31,technician,single,tertiary,no,932,yes,no,unknown,2,jun,169,1,-1,0,unknown,no
35,blue-collar,married,secondary,no,1088,yes,no,unknown,2,jun,362,2,-1,0,unknown,no
36,management,single,tertiary,no,-78,yes,no,unknown,2,jun,1068,1,-1,0,unknown,yes
33,blue-collar,single,secondary,no,213,yes,no,unknown,2,jun,163,2,-1,0,unknown,no
44,admin.,married,secondary,no,238,yes,yes,unknown,2,jun,306,4,-1,0,unknown,no
60,entrepreneur,married,secondary,no,2525,yes,no,unknown,2,jun,94,4,-1,0,unknown,no
35,blue-collar,married,secondary,no,26,yes,no,unknown,2,jun,277,2,-1,0,unknown,no
24,blue-collar,single,primary,no,147,yes,no,unknown,2,jun,102,2,-1,0,unknown,no
34,management,married,tertiary,no,986,yes,no,unknown,2,jun,105,11,-1,0,unknown,no
54,blue-collar,divorced,primary,no,2227,yes,no,unknown,2,jun,45,3,-1,0,unknown,no
52,management,married,tertiary,no,19797,yes,no,unknown,2,jun,966,3,-1,0,unknown,no
35,management,single,tertiary,no,1632,yes,no,unknown,2,jun,430,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,795,yes,no,unknown,2,jun,147,1,-1,0,unknown,no
34,services,single,secondary,no,-96,yes,no,unknown,2,jun,269,3,-1,0,unknown,no
38,management,married,tertiary,no,-239,yes,no,unknown,2,jun,221,2,-1,0,unknown,no
32,technician,married,secondary,no,381,yes,no,unknown,2,jun,347,2,-1,0,unknown,no
46,technician,married,secondary,no,-59,yes,yes,unknown,2,jun,117,2,-1,0,unknown,no
42,technician,single,secondary,yes,-1129,yes,no,unknown,2,jun,555,5,-1,0,unknown,yes
35,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200,3,-1,0,unknown,no
41,technician,married,secondary,no,0,no,no,unknown,2,jun,157,3,-1,0,unknown,no
47,technician,married,primary,no,1375,yes,yes,unknown,2,jun,218,2,-1,0,unknown,no
40,services,divorced,primary,no,1937,yes,no,unknown,2,jun,86,1,-1,0,unknown,no
58,self-employed,divorced,tertiary,no,3,yes,yes,unknown,2,jun,129,4,-1,0,unknown,no
44,blue-collar,married,primary,no,417,yes,no,unknown,2,jun,322,5,-1,0,unknown,no
35,blue-collar,married,secondary,no,98,yes,no,unknown,2,jun,136,1,-1,0,unknown,no
38,admin.,married,primary,no,0,yes,no,unknown,2,jun,29,32,-1,0,unknown,no
33,services,single,secondary,no,245,yes,no,unknown,2,jun,140,3,-1,0,unknown,no
38,blue-collar,married,primary,no,-537,yes,no,unknown,2,jun,171,1,-1,0,unknown,no
33,admin.,married,secondary,no,471,yes,no,unknown,2,jun,214,2,-1,0,unknown,no
29,blue-collar,married,secondary,no,1492,yes,no,unknown,2,jun,267,10,-1,0,unknown,no
35,blue-collar,married,secondary,no,53,yes,no,unknown,2,jun,826,4,-1,0,unknown,no
41,blue-collar,married,primary,no,1905,yes,no,unknown,2,jun,164,4,-1,0,unknown,no
49,services,married,secondary,no,180,yes,yes,unknown,2,jun,392,3,-1,0,unknown,no
32,blue-collar,married,primary,no,2,yes,no,unknown,2,jun,18,1,-1,0,unknown,no
37,admin.,divorced,secondary,no,673,yes,no,unknown,2,jun,509,2,-1,0,unknown,no
40,entrepreneur,divorced,unknown,no,2418,yes,yes,unknown,2,jun,181,16,-1,0,unknown,no
35,blue-collar,married,primary,no,828,no,no,unknown,2,jun,468,8,-1,0,unknown,no
41,admin.,married,secondary,no,-18,yes,yes,unknown,2,jun,83,6,-1,0,unknown,no
43,management,married,unknown,no,498,yes,no,unknown,2,jun,73,5,-1,0,unknown,no
48,blue-collar,married,primary,no,235,yes,no,unknown,2,jun,58,4,-1,0,unknown,no
31,admin.,single,secondary,no,2398,yes,no,unknown,2,jun,16,13,-1,0,unknown,no
33,technician,single,tertiary,no,5234,no,no,unknown,2,jun,213,3,-1,0,unknown,no
37,blue-collar,married,secondary,no,954,yes,no,unknown,2,jun,402,9,-1,0,unknown,no
39,services,divorced,secondary,no,-718,yes,no,unknown,2,jun,90,4,-1,0,unknown,no
29,management,married,secondary,no,0,yes,no,unknown,2,jun,85,4,-1,0,unknown,no
42,blue-collar,married,secondary,no,130,no,no,unknown,2,jun,180,3,-1,0,unknown,no
29,blue-collar,single,secondary,no,260,yes,no,unknown,2,jun,707,14,-1,0,unknown,yes
35,management,married,tertiary,no,2529,yes,no,unknown,3,jun,104,7,-1,0,unknown,no
31,technician,single,secondary,no,674,yes,yes,unknown,3,jun,150,3,-1,0,unknown,no
39,blue-collar,single,primary,no,-360,yes,no,unknown,3,jun,209,2,-1,0,unknown,no
46,services,married,primary,no,43,yes,no,unknown,3,jun,86,5,-1,0,unknown,no
30,entrepreneur,single,secondary,no,265,yes,yes,unknown,3,jun,67,10,-1,0,unknown,no
36,management,single,tertiary,no,0,yes,no,unknown,3,jun,174,1,-1,0,unknown,no
35,technician,single,tertiary,no,914,no,no,unknown,3,jun,166,1,-1,0,unknown,no
25,admin.,single,secondary,no,120,yes,no,unknown,3,jun,542,1,-1,0,unknown,no
37,management,married,tertiary,no,1125,yes,no,unknown,3,jun,301,1,-1,0,unknown,no
31,technician,single,tertiary,no,1166,yes,no,unknown,3,jun,207,1,-1,0,unknown,no
42,management,married,tertiary,no,255,yes,yes,unknown,3,jun,238,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,2096,yes,no,unknown,3,jun,236,2,-1,0,unknown,no
30,admin.,married,secondary,no,457,yes,no,unknown,3,jun,384,5,-1,0,unknown,no
26,technician,single,secondary,no,3070,yes,no,unknown,3,jun,409,1,-1,0,unknown,no
27,blue-collar,single,secondary,no,446,yes,no,unknown,3,jun,194,1,-1,0,unknown,no
29,technician,married,primary,no,1761,yes,no,unknown,3,jun,186,1,-1,0,unknown,no
36,technician,single,tertiary,no,743,yes,no,unknown,3,jun,517,1,-1,0,unknown,no
52,management,married,tertiary,no,575,no,no,unknown,3,jun,315,1,-1,0,unknown,no
40,blue-collar,married,secondary,no,-605,yes,yes,unknown,3,jun,143,1,-1,0,unknown,no
49,management,divorced,tertiary,no,9326,yes,no,unknown,3,jun,166,1,-1,0,unknown,no
45,blue-collar,married,secondary,no,784,yes,yes,unknown,3,jun,34,1,-1,0,unknown,no
37,blue-collar,married,primary,no,1534,yes,no,unknown,3,jun,126,4,-1,0,unknown,no
53,blue-collar,married,primary,no,358,yes,no,unknown,3,jun,384,1,-1,0,unknown,no
38,services,married,secondary,no,823,yes,no,unknown,3,jun,132,5,-1,0,unknown,no
37,blue-collar,married,secondary,yes,-399,yes,yes,unknown,3,jun,21,3,-1,0,unknown,no
40,self-employed,married,primary,no,435,yes,yes,unknown,3,jun,131,5,-1,0,unknown,no
35,blue-collar,married,secondary,no,412,yes,no,unknown,3,jun,316,1,-1,0,unknown,no
37,blue-collar,married,primary,no,907,yes,no,unknown,3,jun,23,1,-1,0,unknown,no
38,technician,married,secondary,no,27,yes,no,unknown,3,jun,404,4,-1,0,unknown,no
49,blue-collar,married,secondary,no,-581,yes,no,unknown,3,jun,123,5,-1,0,unknown,no
30,blue-collar,married,primary,no,346,yes,no,unknown,3,jun,135,1,-1,0,unknown,no
32,management,single,tertiary,no,974,yes,no,unknown,3,jun,228,1,-1,0,unknown,no
32,management,divorced,secondary,no,-107,yes,no,unknown,3,jun,216,2,-1,0,unknown,no
31,admin.,single,secondary,no,527,yes,no,unknown,3,jun,722,2,-1,0,unknown,no
32,blue-collar,married,secondary,no,1780,yes,yes,unknown,3,jun,238,6,-1,0,unknown,no
36,technician,divorced,tertiary,no,1762,yes,no,unknown,3,jun,259,1,-1,0,unknown,no
30,services,divorced,secondary,no,167,yes,no,unknown,3,jun,237,2,-1,0,unknown,no
53,entrepreneur,divorced,unknown,no,4736,yes,no,unknown,3,jun,676,5,-1,0,unknown,no
45,management,married,tertiary,no,1373,yes,no,unknown,3,jun,192,4,-1,0,unknown,no
35,technician,married,tertiary,no,2188,yes,no,unknown,3,jun,680,2,-1,0,unknown,no
27,entrepreneur,single,tertiary,no,512,yes,yes,unknown,3,jun,220,1,-1,0,unknown,no
45,blue-collar,married,primary,no,147,yes,no,unknown,3,jun,478,2,-1,0,unknown,no
35,services,single,secondary,no,-437,yes,no,unknown,3,jun,43,5,-1,0,unknown,no
23,services,single,secondary,no,425,yes,no,unknown,3,jun,768,1,-1,0,unknown,yes
43,blue-collar,divorced,primary,no,25,yes,no,unknown,3,jun,236,7,-1,0,unknown,no
26,blue-collar,single,secondary,yes,-36,yes,no,unknown,3,jun,482,2,-1,0,unknown,yes
30,management,single,tertiary,no,7845,yes,no,unknown,3,jun,59,1,-1,0,unknown,no
37,services,married,secondary,no,1325,no,no,unknown,3,jun,72,3,-1,0,unknown,no
35,technician,divorced,tertiary,no,692,yes,no,unknown,3,jun,129,1,-1,0,unknown,no
28,blue-collar,married,primary,no,459,yes,yes,unknown,3,jun,178,1,-1,0,unknown,no
32,management,single,tertiary,no,156,yes,no,unknown,3,jun,81,6,-1,0,unknown,no
27,blue-collar,single,secondary,no,6010,yes,no,unknown,3,jun,604,1,-1,0,unknown,no
25,services,single,secondary,no,895,yes,no,unknown,3,jun,167,1,-1,0,unknown,no
45,management,married,secondary,no,21,yes,no,unknown,3,jun,788,2,-1,0,unknown,no
44,blue-collar,married,primary,no,1066,yes,no,unknown,3,jun,25,1,-1,0,unknown,no
23,blue-collar,single,secondary,yes,-207,yes,no,unknown,3,jun,277,1,-1,0,unknown,no
43,blue-collar,married,unknown,no,705,yes,no,unknown,3,jun,80,4,-1,0,unknown,no
27,admin.,single,secondary,no,295,yes,no,unknown,3,jun,148,13,-1,0,unknown,no
43,blue-collar,married,primary,no,3131,yes,no,unknown,3,jun,441,3,-1,0,unknown,no
31,blue-collar,married,primary,no,576,yes,yes,unknown,3,jun,230,3,-1,0,unknown,no
45,admin.,married,secondary,no,-547,yes,no,unknown,3,jun,214,2,-1,0,unknown,no
42,blue-collar,married,primary,no,1017,yes,no,unknown,3,jun,11,18,-1,0,unknown,no
45,services,married,secondary,no,3638,yes,yes,unknown,3,jun,313,7,-1,0,unknown,no
31,management,single,tertiary,no,-205,yes,no,unknown,3,jun,56,12,-1,0,unknown,no
32,services,married,secondary,no,2796,yes,no,unknown,3,jun,143,8,-1,0,unknown,no
35,admin.,single,secondary,no,2201,yes,no,unknown,3,jun,354,3,-1,0,unknown,no
23,blue-collar,single,secondary,no,4084,yes,no,unknown,3,jun,118,7,-1,0,unknown,no
41,management,single,tertiary,no,256,yes,no,unknown,3,jun,140,6,-1,0,unknown,no
27,technician,single,secondary,no,3,no,no,unknown,3,jun,68,6,-1,0,unknown,no
32,management,single,tertiary,no,131,no,no,unknown,3,jun,267,3,-1,0,unknown,no
41,technician,married,secondary,no,3,yes,yes,unknown,3,jun,197,3,-1,0,unknown,no
34,management,divorced,tertiary,no,224,no,no,unknown,3,jun,120,11,-1,0,unknown,no
28,blue-collar,married,secondary,no,1958,yes,no,unknown,3,jun,196,1,-1,0,unknown,no
35,management,married,unknown,no,1128,yes,no,unknown,4,jun,457,1,-1,0,unknown,no
57,admin.,divorced,secondary,no,-461,yes,yes,unknown,4,jun,145,8,-1,0,unknown,no
31,technician,divorced,secondary,no,10787,yes,no,unknown,4,jun,135,2,-1,0,unknown,no
49,services,single,secondary,no,308,yes,no,unknown,4,jun,96,3,-1,0,unknown,no
43,technician,married,secondary,no,369,yes,no,unknown,4,jun,75,3,-1,0,unknown,no
36,blue-collar,married,secondary,no,136,yes,no,unknown,4,jun,38,2,-1,0,unknown,no
27,blue-collar,single,secondary,no,1065,yes,yes,unknown,4,jun,313,1,-1,0,unknown,no
22,services,married,primary,no,7982,yes,no,unknown,4,jun,18,1,-1,0,unknown,no
23,student,single,secondary,no,4409,yes,no,unknown,4,jun,299,1,-1,0,unknown,no
29,services,single,secondary,no,-271,yes,no,unknown,4,jun,578,1,-1,0,unknown,yes
28,admin.,single,tertiary,no,4,no,no,unknown,4,jun,148,11,-1,0,unknown,no
28,management,single,tertiary,no,4013,yes,no,unknown,4,jun,386,1,-1,0,unknown,no
29,admin.,married,secondary,no,708,yes,no,unknown,4,jun,194,1,-1,0,unknown,no
36,management,divorced,tertiary,no,3611,yes,no,unknown,4,jun,347,3,-1,0,unknown,no
24,technician,single,secondary,no,2019,yes,no,unknown,4,jun,1045,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,0,yes,no,unknown,4,jun,204,1,-1,0,unknown,no
21,blue-collar,single,secondary,yes,-59,yes,yes,unknown,4,jun,83,1,-1,0,unknown,no
34,blue-collar,married,secondary,no,587,yes,no,unknown,4,jun,77,8,-1,0,unknown,no
27,management,single,tertiary,no,648,yes,yes,unknown,4,jun,174,1,-1,0,unknown,no
23,blue-collar,single,secondary,no,492,yes,no,unknown,4,jun,638,1,-1,0,unknown,yes
27,blue-collar,married,secondary,no,-132,yes,no,unknown,4,jun,216,1,-1,0,unknown,no
24,blue-collar,single,secondary,no,476,yes,no,unknown,4,jun,161,1,-1,0,unknown,no
30,admin.,single,secondary,yes,-242,no,no,unknown,4,jun,276,1,-1,0,unknown,no
29,blue-collar,married,primary,no,4281,yes,no,unknown,4,jun,235,2,-1,0,unknown,no
24,student,single,secondary,no,2726,yes,no,unknown,4,jun,283,1,-1,0,unknown,no
29,blue-collar,married,secondary,no,-8,yes,yes,unknown,4,jun,433,2,-1,0,unknown,no
43,unknown,single,primary,no,433,no,no,unknown,4,jun,45,1,-1,0,unknown,no
30,management,single,tertiary,no,635,yes,no,unknown,4,jun,29,2,-1,0,unknown,no
24,services,single,secondary,no,-141,yes,no,unknown,4,jun,654,2,-1,0,unknown,no
41,management,single,tertiary,no,4594,yes,no,unknown,4,jun,393,11,-1,0,unknown,no
58,housemaid,married,primary,no,5278,yes,no,unknown,4,jun,763,4,-1,0,unknown,no
31,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61,6,-1,0,unknown,no
29,blue-collar,married,primary,no,25,yes,no,unknown,4,jun,188,2,-1,0,unknown,no
26,blue-collar,married,secondary,yes,-82,yes,no,unknown,4,jun,23,2,-1,0,unknown,no
52,blue-collar,single,secondary,no,510,yes,no,unknown,4,jun,324,1,-1,0,unknown,no
28,management,single,tertiary,no,-227,yes,no,unknown,4,jun,298,2,-1,0,unknown,no
54,blue-collar,divorced,primary,no,138,yes,no,unknown,4,jun,173,10,-1,0,unknown,no
49,blue-collar,married,primary,no,391,yes,no,unknown,4,jun,245,1,-1,0,unknown,no
27,blue-collar,married,secondary,no,419,yes,no,unknown,4,jun,1181,2,-1,0,unknown,yes
46,blue-collar,married,primary,no,296,yes,no,unknown,4,jun,92,2,-1,0,unknown,no
35,blue-collar,married,primary,no,162,yes,no,unknown,4,jun,60,4,-1,0,unknown,no
42,admin.,divorced,secondary,no,-172,yes,yes,unknown,4,jun,179,1,-1,0,unknown,no
28,admin.,single,secondary,no,710,yes,yes,unknown,4,jun,341,2,-1,0,unknown,no
39,admin.,married,secondary,no,217,yes,no,unknown,4,jun,341,4,-1,0,unknown,no
33,blue-collar,married,primary,no,934,yes,no,unknown,4,jun,244,2,-1,0,unknown,no
23,services,single,secondary,no,500,yes,no,unknown,4,jun,111,3,-1,0,unknown,no
36,management,married,tertiary,no,1014,yes,no,unknown,4,jun,34,2,-1,0,unknown,no
49,blue-collar,married,primary,no,266,yes,no,unknown,4,jun,39,2,-1,0,unknown,no
39,admin.,married,secondary,no,1577,yes,no,unknown,4,jun,282,15,-1,0,unknown,no
52,admin.,divorced,secondary,no,1049,no,yes,unknown,4,jun,80,6,-1,0,unknown,no
34,blue-collar,married,unknown,no,553,yes,no,unknown,4,jun,729,2,-1,0,unknown,no
27,services,single,secondary,no,201,yes,no,unknown,4,jun,172,2,-1,0,unknown,no
29,blue-collar,single,secondary,no,-167,yes,no,unknown,4,jun,361,1,-1,0,unknown,no
43,management,divorced,tertiary,no,350,yes,no,unknown,4,jun,128,1,-1,0,unknown,no
32,management,married,tertiary,no,944,yes,yes,unknown,4,jun,292,1,-1,0,unknown,no
25,blue-collar,divorced,secondary,no,720,yes,no,unknown,4,jun,156,1,-1,0,unknown,no
52,admin.,married,secondary,no,531,no,no,unknown,5,jun,222,1,-1,0,unknown,no
46,services,married,secondary,no,198,no,yes,unknown,5,jun,49,1,-1,0,unknown,no
40,blue-collar,married,primary,yes,11,yes,yes,unknown,5,jun,83,3,-1,0,unknown,no
49,blue-collar,married,unknown,no,1944,no,no,unknown,5,jun,773,1,-1,0,unknown,no
43,entrepreneur,married,tertiary,yes,-250,no,no,unknown,5,jun,104,1,-1,0,unknown,no
33,blue-collar,married,secondary,no,1240,yes,no,unknown,5,jun,400,2,-1,0,unknown,no
59,unknown,married,unknown,no,3940,no,no,unknown,5,jun,48,2,-1,0,unknown,no
36,blue-collar,married,secondary,no,1772,no,no,unknown,5,jun,208,1,-1,0,unknown,yes
30,entrepreneur,married,secondary,no,2551,yes,no,unknown,5,jun,142,2,-1,0,unknown,no
25,blue-collar,single,secondary,no,150,yes,no,unknown,5,jun,492,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,151,yes,no,unknown,5,jun,202,1,-1,0,unknown,no
37,services,married,secondary,no,2132,no,no,unknown,5,jun,232,1,-1,0,unknown,no
57,technician,married,primary,no,67,no,no,unknown,5,jun,67,1,-1,0,unknown,no
38,admin.,single,unknown,no,13,no,no,unknown,5,jun,21,1,-1,0,unknown,no
60,retired,married,secondary,no,8590,no,no,unknown,5,jun,85,1,-1,0,unknown,no
58,entrepreneur,married,tertiary,no,853,no,no,unknown,5,jun,1149,2,-1,0,unknown,yes
42,services,married,secondary,no,1007,no,no,unknown,5,jun,139,1,-1,0,unknown,no
37,management,single,tertiary,no,240,no,no,unknown,5,jun,1123,1,-1,0,unknown,yes
46,management,divorced,tertiary,no,743,no,no,unknown,5,jun,36,2,-1,0,unknown,no
39,services,married,secondary,no,-119,no,yes,unknown,5,jun,104,2,-1,0,unknown,no
45,housemaid,married,tertiary,no,2424,no,no,unknown,5,jun,452,1,-1,0,unknown,no
50,retired,married,primary,no,420,no,no,unknown,5,jun,107,1,-1,0,unknown,no
60,blue-collar,married,secondary,no,40,no,no,unknown,5,jun,126,2,-1,0,unknown,no
45,services,married,secondary,no,6397,yes,no,unknown,5,jun,117,2,-1,0,unknown,no
45,blue-collar,married,primary,no,1227,no,no,unknown,5,jun,127,3,-1,0,unknown,no
32,blue-collar,single,secondary,no,226,yes,no,unknown,5,jun,426,5,-1,0,unknown,no
36,unemployed,single,primary,no,1201,yes,no,unknown,5,jun,57,1,-1,0,unknown,no
54,housemaid,divorced,secondary,no,1327,no,no,unknown,5,jun,115,2,-1,0,unknown,no
37,blue-collar,married,secondary,no,196,yes,no,unknown,5,jun,66,3,-1,0,unknown,no
29,blue-collar,married,secondary,no,185,yes,yes,unknown,5,jun,471,3,-1,0,unknown,no
29,self-employed,married,secondary,no,425,yes,no,unknown,5,jun,562,15,-1,0,unknown,yes
30,entrepreneur,single,tertiary,no,734,yes,no,unknown,5,jun,113,3,-1,0,unknown,no
39,services,married,secondary,no,0,yes,no,unknown,5,jun,620,2,-1,0,unknown,no
55,management,single,tertiary,no,7025,no,no,unknown,5,jun,139,3,-1,0,unknown,no
51,unemployed,married,primary,no,0,no,no,unknown,5,jun,23,2,-1,0,unknown,no
33,housemaid,divorced,secondary,no,-18,yes,no,unknown,5,jun,27,8,-1,0,unknown,no
38,self-employed,married,unknown,no,10855,no,no,unknown,5,jun,57,2,-1,0,unknown,no
45,blue-collar,single,secondary,no,143,no,no,unknown,5,jun,201,1,-1,0,unknown,no
48,admin.,married,secondary,no,1099,no,yes,unknown,5,jun,340,1,-1,0,unknown,no
56,retired,married,primary,no,855,no,no,unknown,5,jun,140,2,-1,0,unknown,no
41,blue-collar,married,secondary,no,1459,no,no,unknown,5,jun,82,1,-1,0,unknown,no
50,entrepreneur,single,primary,no,1659,no,no,unknown,5,jun,221,2,-1,0,unknown,no
50,housemaid,married,secondary,no,34,yes,no,unknown,5,jun,163,1,-1,0,unknown,no
52,management,married,tertiary,no,1111,no,no,unknown,5,jun,17,1,-1,0,unknown,no
55,retired,married,tertiary,no,2996,no,no,unknown,5,jun,49,1,-1,0,unknown,no
40,self-employed,married,tertiary,no,1750,no,no,unknown,5,jun,197,1,-1,0,unknown,no
24,admin.,married,secondary,no,541,yes,no,unknown,5,jun,622,4,-1,0,unknown,no
44,technician,married,secondary,no,358,no,no,unknown,5,jun,179,1,-1,0,unknown,no
